66	80	129
54	68	116
51	66	115
66	79	125
68	81	127
57	71	113
60	71	115
58	73	112
53	65	107
59	65	110
54	64	104
57	64	107
60	63	108
53	53	101
47	53	96
46	49	94
47	47	95
43	40	90
39	42	86
44	44	90
36	33	83
39	33	86
47	38	94
41	34	91
59	59	105
65	62	111
71	65	118
70	64	119
73	64	121
75	67	128
81	79	125
80	77	127
82	76	129
93	86	143
91	83	143
86	78	139
89	81	146
82	79	128
85	81	133
85	80	135
82	76	135
87	80	141
97	89	154
92	85	152
92	87	156
79	78	128
83	80	135
84	81	137
78	73	134
79	73	138
84	80	146
87	83	149
91	89	155
79	80	130
78	79	130
81	81	135
82	80	139
75	72	134
72	71	135
76	74	140
75	74	142
77	75	141
75	73	139
76	80	129
75	78	129
78	80	134
78	80	138
72	73	133
67	69	133
69	71	136
67	68	136
73	72	140
74	73	141
74	81	130
75	80	129
76	80	133
74	79	134
71	75	134
68	73	134
69	73	138
68	71	139
75	76	144
77	76	144
74	72	142
75	81	134
73	77	135
72	78	137
73	78	141
74	78	143
70	71	139
70	69	137
72	72	142
76	81	144
68	70	134
74	73	139
72	73	141
70	73	134
63	65	129
59	68	102
63	72	106
72	79	118
72	79	118
74	80	123
73	79	122
80	86	131
72	78	123
70	76	121
79	87	134
77	85	132
71	78	127
80	90	138
76	86	134
67	76	126
82	96	144
77	88	140
74	87	139
69	80	132
82	96	148
80	91	148
78	91	147
71	82	139
83	97	150
82	95	151
86	97	157
86	97	157
87	98	158
82	96	154
80	94	153
88	98	162
88	98	162
66	79	125
63	80	119
63	79	121
57	71	113
64	83	118
55	73	110
58	73	112
67	80	118
58	71	109
60	76	113
51	63	103
54	64	104
56	65	103
56	65	103
52	63	101
53	63	103
46	54	94
47	53	96
60	66	107
48	54	95
49	55	96
31	37	78
32	38	79
39	42	86
63	73	113
56	62	103
43	49	90
28	32	73
25	29	70
37	41	82
53	54	98
59	59	105
68	78	118
71	81	121
61	67	110
59	65	108
35	38	82
38	39	83
64	65	109
81	79	125
83	96	134
71	81	121
72	82	122
78	85	128
82	88	131
67	70	114
71	71	117
82	80	126
82	79	128
77	86	129
80	86	131
90	95	140
86	89	134
77	79	127
81	81	129
79	78	128
87	96	140
89	95	140
85	89	137
82	86	134
79	80	130
81	89	136
82	88	135
76	80	129
74	81	130
82	96	154
79	95	148
78	92	150
81	92	152
76	91	140
78	92	144
75	89	142
77	89	147
75	85	145
75	87	135
73	87	136
73	86	138
67	79	133
67	78	135
62	72	132
77	89	137
71	83	131
70	82	130
63	75	123
62	73	123
57	68	118
56	67	119
54	63	120
68	81	127
65	75	123
66	76	124
57	67	115
57	67	115
56	65	115
55	64	114
57	65	118
60	71	115
58	66	113
59	65	112
58	62	110
59	63	111
65	70	119
65	70	119
64	71	121
59	65	110
58	62	110
61	63	111
63	64	114
62	63	113
58	61	112
58	61	112
64	68	119
53	53	101
54	53	103
45	46	97
45	46	97
37	39	93
42	44	98
54	56	110
43	40	90
39	35	87
27	24	80
27	25	84
24	25	83
35	35	95
41	34	91
58	53	115
54	50	115
53	49	114
58	54	120
75	67	128
81	74	141
76	71	140
75	70	139
76	70	141
89	81	146
86	81	150
84	80	151
86	80	151
85	78	151
92	87	156
94	91	160
97	91	162
96	90	161
91	89	155
91	89	155
93	90	159
95	90	159
75	73	139
83	81	147
86	83	152
74	73	141
76	75	143
76	72	143
74	72	142
74	72	142
72	72	142
75	74	146
72	73	141
69	69	139
63	65	129
53	64	84
50	64	86
52	66	88
36	50	73
32	47	73
48	62	90
47	63	92
65	83	112
68	86	117
71	90	123
67	86	123
65	87	123
70	91	129
65	86	124
68	89	127
75	97	133
73	96	134
81	106	146
76	101	141
79	103	145
78	102	144
64	86	128
55	77	118
47	72	112
83	110	154
85	111	157
81	105	151
75	99	145
74	97	142
72	95	140
71	94	139
67	90	135
78	105	155
79	105	152
85	111	158
82	108	155
78	104	151
79	105	152
80	103	149
90	117	167
84	111	161
81	112	163
79	112	162
74	104	153
79	110	161
78	111	161
72	104	153
70	102	151
75	103	150
71	99	146
72	103	148
74	105	150
74	105	150
76	88	106
62	66	85
68	71	92
63	69	88
61	65	84
62	68	87
64	70	89
9	9	25
14	14	32
16	18	36
21	23	41
14	18	36
14	16	27
26	28	39
17	20	34
16	22	33
91	105	164
90	108	167
82	102	160
75	95	152
85	94	161
85	94	161
94	104	168
95	105	169
95	106	168
97	108	170
90	101	163
88	101	163
83	98	160
74	94	152
72	92	149
74	83	147
69	78	142
74	83	147
76	85	149
83	92	155
88	97	160
76	85	149
72	83	145
70	83	145
67	83	142
71	88	145
58	67	130
66	73	136
63	72	135
66	75	138
68	77	140
60	69	132
63	72	135
62	72	132
59	71	129
61	74	130
56	62	121
56	64	123
62	70	129
63	71	131
56	64	124
56	64	123
57	63	122
51	58	115
48	55	110
61	66	121
63	68	123
65	72	127
64	71	128
57	64	121
58	63	118
61	65	118
52	56	107
49	53	104
69	73	122
66	70	119
67	70	121
64	68	119
59	63	112
60	63	108
56	59	103
59	62	106
68	69	119
71	72	122
65	66	117
64	65	115
69	70	114
71	73	114
65	67	108
73	71	123
71	72	123
58	58	112
57	58	109
55	54	104
57	57	105
39	39	87
50	46	105
42	38	97
42	38	97
35	32	88
35	32	87
21	21	75
30	24	89
30	24	89
35	30	92
39	34	96
43	39	104
68	59	126
62	55	122
69	62	129
69	62	129
76	68	138
91	81	151
91	81	151
90	80	150
86	75	147
82	74	144
107	98	165
111	102	169
99	89	159
102	92	162
113	104	167
106	97	160
113	103	169
114	106	171
108	99	162
106	97	160
109	101	164
95	85	151
93	85	150
91	84	151
78	72	137
74	70	136
81	89	112
59	62	83
59	62	83
8	8	26
9	9	27
16	16	34
9	9	21
8	8	20
8	8	20
6	7	17
13	14	24
14	16	24
13	15	23
11	14	19
19	22	27
3	8	17
5	11	18
9	15	20
11	17	22
12	18	23
15	22	25
53	61	74
53	62	72
56	65	74
55	64	73
55	65	72
54	64	71
45	54	63
96	109	125
61	71	95
66	77	99
62	73	93
56	69	85
52	65	81
38	49	63
33	44	58
12	22	39
13	23	41
20	29	49
3	12	26
0	6	19
8	17	27
5	14	24
8	17	27
8	14	27
8	13	28
28	33	48
9	16	25
18	25	34
15	22	31
14	18	29
9	13	24
27	30	44
8	15	24
17	23	34
14	20	31
39	45	58
63	72	86
67	74	89
79	91	115
79	104	154
89	114	164
83	105	157
84	109	159
88	116	163
73	96	146
82	105	155
88	111	159
92	118	165
75	98	144
73	96	142
83	106	152
89	113	159
98	124	170
112	138	184
69	89	136
72	95	140
74	97	142
84	107	152
89	112	158
104	128	174
113	138	182
68	88	135
79	99	146
83	103	150
85	105	152
93	116	162
105	129	175
112	137	181
76	96	143
78	98	145
80	100	148
87	107	155
89	108	159
95	115	163
106	129	175
118	141	186
130	151	196
99	116	165
94	111	160
95	114	165
94	113	164
88	106	159
103	122	173
107	127	175
125	145	192
131	151	198
111	128	177
106	125	176
107	126	177
105	123	176
106	125	176
108	128	176
124	144	191
135	153	200
135	151	198
124	144	191
118	138	185
108	128	176
104	124	172
120	137	186
127	144	193
139	154	203
138	153	202
116	136	183
120	140	187
118	138	186
125	144	195
127	144	195
133	150	199
140	155	204
119	138	189
116	137	188
116	137	188
115	136	187
123	142	193
129	146	197
128	142	194
128	139	189
118	139	191
118	140	192
125	146	197
122	141	192
120	137	188
122	136	188
129	140	190
113	133	188
118	136	189
116	134	187
120	137	188
122	136	188
122	135	187
110	127	183
108	126	179
114	131	182
120	134	186
123	136	188
124	135	187
97	113	166
105	119	172
108	122	175
115	127	181
118	128	182
105	119	172
107	121	174
111	123	177
109	121	175
117	127	181
93	106	158
95	108	160
101	113	167
99	111	165
105	114	171
81	94	146
88	100	154
86	98	152
96	105	162
84	95	147
84	95	147
87	97	151
85	95	149
79	90	142
86	97	149
87	98	150
76	85	135
77	86	136
78	86	139
74	81	130
75	82	131
81	88	137
73	79	126
74	80	127
66	71	116
66	72	117
60	66	109
56	63	102
47	64	83
57	73	96
60	76	99
46	61	87
49	62	88
61	78	105
61	78	105
60	76	105
55	71	100
56	69	101
58	70	98
34	46	70
59	79	110
67	86	119
67	86	119
73	90	123
65	80	112
49	62	88
33	46	68
33	44	66
53	64	84
58	80	115
67	89	124
65	87	122
69	89	124
59	78	111
47	64	91
25	40	66
31	45	68
44	72	106
51	79	113
55	83	117
62	89	123
60	85	117
41	61	92
34	52	81
42	59	86
37	67	102
29	59	94
36	64	99
40	67	101
45	67	102
26	47	79
34	54	85
55	86	125
52	83	122
50	79	118
47	74	111
23	49	86
26	50	86
60	89	133
65	92	136
66	92	138
70	95	139
59	88	127
62	88	128
75	98	148
76	97	149
75	98	146
81	108	152
75	105	146
73	94	149
74	95	150
76	98	150
81	110	155
70	97	148
68	95	145
78	106	153
73	103	152
70	98	145
77	103	150
84	113	158
82	111	156
78	104	150
83	112	157
85	111	158
33	44	66
53	64	84
31	45	68
48	62	85
50	64	86
42	59	86
53	70	97
52	66	94
44	58	86
47	63	92
34	54	85
48	68	99
49	67	98
49	67	98
60	79	112
60	80	115
75	97	133
26	50	86
50	72	107
51	73	108
65	84	121
80	99	136
81	102	140
83	106	144
95	120	160
92	117	159
83	110	154
62	88	128
61	87	124
63	89	126
63	85	126
72	94	135
103	125	167
91	116	158
100	127	171
96	125	170
83	111	158
85	112	162
78	105	155
75	105	146
86	114	155
80	105	147
79	103	145
84	109	151
86	111	155
96	122	168
93	121	168
87	119	168
85	116	167
83	114	165
84	113	164
90	117	167
90	117	167
81	110	155
82	111	155
82	109	153
85	111	157
85	109	155
86	110	156
94	120	167
91	119	166
92	122	171
86	117	168
88	119	170
89	120	171
90	119	170
86	116	165
94	121	171
91	121	170
79	110	161
78	106	153
80	106	152
84	110	156
87	110	158
93	116	166
90	113	163
92	116	168
96	120	172
94	121	172
94	123	174
90	119	170
89	119	168
96	126	173
96	127	172
93	122	167
94	123	168
92	120	167
84	112	159
75	103	150
77	103	150
81	107	153
88	111	159
90	113	161
94	117	167
98	120	172
97	121	175
94	118	172
94	120	174
95	122	173
92	122	171
92	122	171
94	124	171
95	126	171
97	126	171
99	126	170
92	118	164
86	112	158
83	109	155
78	107	152
74	105	150
78	104	150
78	104	150
84	110	157
94	120	167
97	120	170
99	122	172
96	120	172
95	119	171
98	125	176
92	119	170
89	119	168
92	122	171
95	123	170
99	128	173
101	127	173
96	122	168
95	122	166
83	112	157
81	107	153
79	105	151
86	112	159
99	125	172
97	120	170
98	121	171
96	121	171
97	122	172
103	128	178
85	111	158
80	108	155
12	16	27
14	17	25
23	27	32
23	26	31
19	22	27
21	23	31
20	21	31
39	40	54
32	35	50
48	54	73
46	55	75
42	53	75
40	53	75
12	18	31
22	27	36
33	39	46
26	32	39
21	23	33
21	23	34
16	19	33
50	54	72
50	56	75
59	65	88
18	25	40
32	38	49
32	38	49
25	31	42
23	29	40
26	31	46
29	36	53
60	66	85
25	33	50
38	45	60
33	41	54
24	31	46
17	24	39
25	35	53
40	50	67
29	39	56
53	64	84
91	114	140
91	113	141
88	112	142
89	112	144
83	108	142
83	105	140
85	110	144
87	111	147
94	118	154
97	120	158
97	120	158
96	121	161
105	127	168
101	126	166
100	124	166
98	122	164
105	129	171
103	127	169
102	125	170
99	123	169
96	120	166
105	128	174
105	129	175
105	128	176
102	125	173
99	121	169
105	128	176
106	129	179
106	129	179
103	126	176
98	120	168
99	121	169
99	121	169
105	127	179
105	127	179
102	124	176
101	123	171
100	123	169
99	121	169
98	120	168
107	128	183
104	126	178
101	122	173
100	122	170
98	119	170
98	119	170
99	120	171
108	127	184
109	129	184
108	125	181
108	125	181
100	118	171
99	117	170
96	114	167
92	111	162
108	125	182
110	127	184
107	124	180
100	117	173
97	115	168
89	107	160
90	109	160
73	92	143
59	79	127
103	118	174
104	120	173
103	119	172
94	111	162
78	95	146
77	94	143
58	75	124
36	53	102
52	72	120
110	124	176
104	121	172
105	122	171
98	115	164
79	96	145
60	78	125
37	54	103
39	57	104
55	73	120
70	90	137
102	118	165
95	111	158
77	93	140
64	80	127
51	67	113
43	59	106
70	88	135
81	99	146
101	119	166
101	115	163
94	110	157
78	94	140
62	78	124
46	62	108
46	62	108
76	92	138
102	120	167
76	90	139
72	86	134
54	68	116
43	57	105
74	90	136
102	118	164
66	80	129
42	56	104
51	67	114
106	122	169
106	122	169
54	68	116
47	61	110
84	99	148
107	122	171
51	66	115
81	98	147
79	91	115
78	94	123
80	97	130
79	101	137
79	101	137
86	107	145
83	107	143
80	104	140
84	107	145
87	110	148
88	110	145
90	112	148
90	114	150
89	112	150
80	105	145
89	113	149
86	109	147
91	113	154
78	102	144
70	95	139
72	98	144
89	114	154
87	112	152
83	107	149
78	103	147
75	99	145
71	97	144
71	97	144
83	108	152
81	105	151
79	103	149
76	102	149
74	100	147
68	95	145
69	96	146
67	94	144
81	104	152
81	104	152
78	103	153
76	101	151
73	99	146
76	102	149
76	104	151
75	104	149
77	106	151
86	109	159
85	108	158
82	107	157
79	104	154
76	102	149
75	101	148
79	105	152
75	104	149
78	107	152
85	114	159
91	114	162
89	112	160
84	107	155
74	97	147
72	97	147
78	103	153
78	104	151
78	104	151
79	105	152
79	105	152
85	111	158
90	113	161
82	105	153
74	97	147
70	93	143
72	95	145
72	97	147
73	98	148
74	99	149
79	104	154
89	111	159
78	100	148
74	95	146
62	83	134
55	76	127
63	86	136
73	95	147
78	100	152
83	105	157
77	99	147
60	81	132
59	80	131
59	80	131
68	89	140
74	95	146
73	96	146
56	76	124
58	78	126
62	82	130
67	90	136
75	98	144
46	66	114
55	75	123
62	82	129
69	89	136
71	91	138
69	89	136
68	88	135
76	96	143
66	77	99
14	22	39
3	12	26
12	20	33
13	22	32
9	16	25
9	16	25
5	13	26
9	18	28
7	14	23
9	16	25
11	18	27
8	15	24
50	59	72
60	69	82
56	66	76
54	62	75
52	61	74
62	70	83
63	72	86
99	113	131
106	120	138
107	122	138
107	119	137
98	112	130
91	103	121
88	102	121
82	93	113
79	91	115
118	135	156
108	125	146
110	127	148
103	120	141
99	115	138
88	104	127
103	124	146
97	119	144
97	119	144
88	109	136
91	114	140
64	73	116
69	78	121
70	77	120
70	79	123
73	79	124
74	82	129
73	79	126
75	81	126
80	88	135
70	78	125
75	84	128
75	84	128
83	93	140
76	87	131
80	89	132
79	89	129
76	86	126
87	99	141
83	95	135
80	91	129
79	90	128
94	106	148
90	102	142
89	100	138
90	101	139
89	101	137
93	105	145
93	106	144
94	105	143
93	104	142
92	104	140
90	102	138
102	113	151
103	115	151
99	111	147
94	106	142
94	106	142
95	107	143
89	104	137
102	114	150
101	113	149
99	111	147
97	109	145
94	106	142
90	102	138
90	105	138
102	114	150
102	114	150
104	116	152
101	113	149
93	107	143
93	110	143
91	110	145
102	114	150
101	113	149
102	114	150
103	115	151
100	114	150
95	114	149
86	106	141
87	104	143
105	117	153
99	110	148
99	110	148
100	113	151
94	110	147
84	103	140
86	107	145
86	103	146
89	105	151
101	112	150
101	112	150
100	110	150
96	108	148
91	106	145
81	99	140
81	100	143
80	98	145
81	98	147
97	107	147
100	112	152
98	110	152
91	103	145
89	103	145
81	97	143
80	98	145
80	97	148
79	94	150
82	96	154
100	112	154
98	110	152
91	102	146
90	103	147
79	95	142
78	95	146
79	95	148
96	107	151
91	102	146
84	97	143
84	97	143
76	91	140
90	100	147
84	94	141
76	89	135
75	87	135
81	91	139
77	89	137
59	70	114
64	73	116
70	81	125
69	78	121
74	82	129
70	79	123
86	98	146
77	84	133
74	82	129
89	100	150
80	90	138
80	88	135
93	104	154
94	106	154
83	93	140
98	112	160
91	104	150
89	102	146
87	99	141
101	113	161
99	112	158
96	109	155
95	108	152
94	106	148
101	114	160
99	112	156
99	112	156
94	108	150
93	105	145
104	117	161
106	120	162
108	120	160
102	115	153
102	113	151
104	118	160
106	121	160
106	119	157
102	115	153
102	114	150
108	120	162
105	117	157
104	117	155
109	120	158
106	118	154
103	115	151
102	114	150
106	118	158
105	118	156
105	118	156
107	119	155
105	117	153
104	116	152
102	114	150
108	120	160
108	119	157
106	117	155
102	114	150
103	115	151
101	113	149
105	117	153
108	120	162
109	121	161
107	117	157
103	114	152
102	113	151
104	116	152
101	112	150
101	112	150
102	111	154
102	112	152
103	113	153
102	112	152
101	111	151
103	114	152
101	111	151
97	107	147
102	111	154
101	110	153
104	113	156
105	114	157
101	110	153
101	110	153
104	113	156
100	109	152
100	112	154
101	110	154
99	108	152
98	107	151
94	103	147
98	107	151
96	105	149
104	113	157
105	114	158
96	107	151
104	113	156
101	110	154
99	108	152
97	106	150
96	104	151
96	104	151
95	103	150
102	110	157
103	113	160
90	100	147
99	108	151
97	106	150
94	103	147
96	102	149
99	104	153
94	101	150
99	106	155
93	103	151
95	105	153
81	91	139
93	102	145
95	104	148
91	100	144
87	95	142
88	96	143
85	95	142
94	104	151
77	90	136
76	89	135
66	79	125
90	99	143
89	98	141
90	99	142
87	99	141
87	101	143
77	94	133
75	92	131
63	80	119
88	97	141
89	98	141
81	90	133
86	96	136
74	86	126
72	88	125
63	81	118
64	83	118
81	90	133
77	86	129
79	88	131
77	87	127
73	83	123
67	80	118
72	81	124
72	81	124
62	72	112
66	74	114
56	65	103
75	90	129
69	79	119
70	80	120
60	68	108
60	66	107
74	90	127
70	80	120
63	73	113
82	98	135
68	78	118
59	68	102
64	70	105
63	72	106
67	73	108
69	75	110
72	79	118
72	79	118
72	79	118
72	79	118
73	79	122
74	80	123
74	80	121
72	78	121
73	79	122
70	76	121
72	78	123
73	80	123
69	75	120
66	72	117
71	78	127
68	76	123
69	77	124
70	79	123
65	74	118
61	70	114
65	74	118
67	76	126
64	74	122
65	75	122
67	77	124
65	76	120
65	76	120
68	79	123
69	82	126
69	80	132
64	78	127
65	76	126
63	77	125
65	78	124
65	80	126
68	81	127
65	80	126
72	90	137
71	82	139
71	85	138
69	81	135
69	83	135
66	80	129
64	79	128
76	90	138
74	89	138
82	99	150
87	98	158
83	94	154
77	89	147
75	88	144
73	86	142
76	90	143
85	99	152
83	99	152
86	103	159
86	103	159
88	98	162
88	98	162
91	101	165
96	107	169
91	102	162
82	93	153
81	92	152
87	98	158
91	105	164
77	86	153
70	79	143
74	83	147
63	72	135
60	67	130
55	63	123
50	55	116
58	65	120
58	63	118
58	63	118
65	72	122
64	69	118
66	71	120
65	70	119
67	71	120
68	72	120
54	56	110
60	60	114
64	65	116
51	49	109
46	44	104
50	46	105
61	58	114
51	47	113
48	41	108
50	42	107
50	42	107
49	40	103
74	66	137
79	68	140
82	71	141
75	64	134
79	66	134
92	83	156
99	88	161
103	91	163
105	91	162
108	93	161
109	101	172
112	100	172
113	101	173
113	97	168
114	99	167
114	106	176
112	104	174
114	103	173
114	103	171
118	103	171
116	102	168
98	93	162
102	94	164
110	100	170
107	96	164
115	102	170
115	103	169
86	82	153
86	80	151
93	85	156
101	90	162
108	96	168
108	97	167
82	79	151
75	71	143
79	72	145
93	84	157
99	88	161
94	83	155
75	74	146
76	75	149
74	70	145
75	71	146
77	72	147
79	72	147
78	69	142
69	69	139
72	72	142
73	72	144
70	69	141
68	65	137
68	64	136
71	65	136
72	66	137
63	65	129
68	72	137
69	73	138
62	66	131
66	68	133
67	66	132
68	67	131
67	66	130
65	69	128
65	69	128
58	59	119
61	62	120
64	65	123
57	58	109
56	57	108
101	119	166
99	116	165
102	120	167
