65	76	90
64	75	95
66	77	97
66	78	96
69	79	97
70	81	101
46	51	66
41	44	59
35	38	52
33	37	48
44	51	66
46	52	65
46	49	63
44	46	57
40	40	52
36	36	48
46	55	69
53	62	75
48	57	70
46	55	65
40	46	57
34	39	48
29	30	40
25	26	36
27	26	36
28	27	36
40	47	62
39	48	61
34	43	56
30	39	49
15	24	34
22	29	38
30	35	44
33	36	44
30	29	38
26	24	30
21	18	27
22	30	43
17	25	38
14	23	33
10	16	27
14	19	28
27	30	38
35	38	43
39	37	43
43	39	44
14	22	35
12	21	31
11	20	30
17	22	31
26	29	37
42	45	50
52	52	58
57	53	58
60	54	59
13	21	34
15	24	34
17	26	36
28	33	42
43	46	54
62	65	70
70	70	76
74	70	75
31	39	52
34	43	53
42	49	58
57	63	70
77	80	85
85	84	88
43	52	65
46	55	65
54	61	70
66	72	79
83	86	91
88	89	93
50	59	73
50	59	72
60	69	79
68	73	82
81	84	92
55	66	80
58	67	80
65	74	84
66	71	80
65	76	90
69	77	90
69	79	97
71	81	98
70	81	101
73	80	100
71	81	98
75	82	101
73	83	101
74	81	100
71	81	99
65	72	92
65	74	94
70	76	99
70	78	101
73	79	102
70	78	101
70	75	100
70	81	101
69	77	100
66	77	99
70	78	101
70	81	103
69	76	101
66	76	100
67	74	99
65	75	99
67	74	101
67	77	101
72	79	106
68	78	102
64	76	100
65	75	99
62	74	98
74	83	110
70	81	108
69	78	105
66	77	104
68	76	105
69	80	107
75	83	112
73	84	112
74	85	113
71	82	110
68	79	107
67	78	106
67	78	106
68	79	107
69	80	108
70	81	109
70	81	109
70	81	109
71	81	111
70	80	110
69	79	109
70	80	110
70	80	110
71	81	111
72	82	112
73	83	113
73	83	113
73	83	113
71	80	113
71	80	113
71	80	113
71	81	111
72	82	112
73	83	113
73	83	113
74	84	114
74	84	114
74	84	114
73	82	115
74	83	116
73	82	115
74	83	116
74	84	114
74	84	114
75	85	115
75	85	115
75	86	114
76	87	115
77	84	117
76	85	118
77	84	117
74	84	114
77	85	115
75	85	115
78	86	116
77	88	116
79	87	116
78	89	117
81	88	121
79	84	115
77	85	115
79	84	115
78	86	115
81	87	116
81	89	118
85	91	120
84	93	120
83	88	121
81	86	117
81	86	117
81	87	116
83	89	118
85	91	120
88	94	123
91	98	125
93	100	127
86	89	120
86	89	120
87	91	120
89	93	122
92	96	124
97	101	129
101	105	133
101	108	135
87	92	123
87	92	123
88	94	123
90	96	125
94	100	129
99	106	133
104	110	139
105	113	142
108	116	145
87	97	127
90	100	130
94	104	134
97	107	137
99	110	138
101	111	141
102	112	142
103	112	145
93	104	134
96	107	137
98	109	139
101	112	142
103	114	144
104	115	145
104	115	147
104	113	147
102	111	144
104	113	146
106	115	148
107	116	149
107	116	149
107	116	149
105	114	148
105	114	147
106	115	148
106	115	148
106	115	148
106	115	148
106	115	148
107	116	150
108	117	150
108	117	150
107	116	149
106	115	148
106	115	148
108	117	151
112	121	154
112	121	154
111	120	153
110	119	152
109	118	151
110	119	153
110	119	153
116	122	157
115	121	156
114	120	155
114	120	155
111	119	156
111	119	156
116	122	157
115	121	156
114	120	155
114	120	155
112	120	157
111	119	156
114	120	155
114	120	155
114	120	155
109	117	154
107	115	152
115	121	156
114	120	155
115	121	156
108	116	153
106	114	151
114	117	155
113	119	156
106	113	152
104	111	150
110	113	151
108	114	151
107	112	151
103	110	149
101	108	147
107	113	150
107	112	151
103	110	149
101	108	147
111	114	152
108	113	152
104	111	150
101	108	147
109	113	154
104	110	151
101	107	148
108	114	155
105	111	152
102	108	149
103	111	151
101	109	149
97	105	145
101	109	149
98	106	146
94	102	142
93	101	141
88	96	136
90	98	138
84	92	132
81	88	131
79	86	129
33	37	48
40	44	55
36	36	48
29	30	40
32	34	42
28	27	36
24	24	30
19	19	25
21	18	27
22	18	24
26	22	27
17	16	18
43	39	44
38	31	38
19	13	18
24	19	21
22	20	20
60	54	59
47	40	45
19	12	15
23	17	18
22	17	18
74	70	75
77	72	74
55	48	51
17	10	13
20	14	15
21	16	15
85	84	88
85	81	86
88	83	85
66	57	60
23	14	17
20	14	15
21	16	15
88	89	93
91	87	92
97	92	94
81	72	75
45	36	39
18	12	13
22	17	18
25	20	21
81	84	92
89	89	95
94	90	95
102	97	99
96	89	92
75	68	71
21	16	17
26	21	22
31	26	27
66	71	80
76	79	87
88	88	94
89	88	92
97	91	96
102	95	98
95	88	91
57	52	53
46	41	42
35	30	31
69	77	90
63	69	80
71	76	85
83	86	94
80	82	90
82	81	90
92	90	96
94	93	97
104	100	105
71	70	72
36	33	35
71	81	98
73	81	98
72	81	95
73	81	94
75	81	94
74	80	93
74	80	93
76	80	91
85	88	96
86	90	95
80	82	90
70	81	101
73	83	101
73	83	101
73	83	101
72	82	99
74	82	99
74	82	99
73	81	98
74	81	96
79	85	96
79	86	95
79	84	93
77	84	103
76	83	102
76	84	101
76	85	99
80	89	99
77	86	96
77	83	94
80	89	103
76	85	98
74	81	96
24	30	43
29	35	48
37	42	57
25	29	40
25	28	42
30	34	52
39	45	64
49	55	74
51	58	77
25	27	38
17	20	35
32	36	55
48	52	71
52	58	77
50	60	78
50	62	80
50	64	83
27	27	43
21	23	41
30	34	52
51	57	76
58	65	84
48	57	77
43	56	78
51	65	87
53	67	90
56	69	95
20	20	38
20	22	40
36	40	58
50	55	76
50	59	79
47	58	80
46	58	82
52	65	91
55	68	94
57	72	98
60	75	101
64	76	104
67	79	107
18	18	36
25	27	45
43	48	69
59	66	86
58	66	89
47	59	83
53	66	92
55	67	95
57	71	99
60	74	102
64	77	103
67	80	106
71	84	110
74	86	114
75	89	118
21	22	42
39	42	63
60	66	89
63	70	95
50	61	88
55	66	94
57	69	97
59	73	101
61	75	103
65	78	104
68	81	107
71	84	110
74	86	114
75	89	118
33	34	55
52	56	80
60	67	92
53	64	91
59	70	98
60	72	100
61	75	103
63	77	105
66	79	105
68	81	107
71	85	108
49	53	78
61	68	95
65	74	101
63	74	102
64	76	104
65	79	107
66	80	108
67	71	99
74	82	111
68	78	108
69	80	110
26	29	43
24	30	43
28	32	43
25	29	40
18	21	29
23	24	34
25	27	38
21	24	29
31	30	39
22	23	33
27	27	43
37	37	43
51	51	57
44	43	52
30	30	44
20	20	38
54	53	57
72	70	76
61	60	69
43	43	57
28	28	44
18	18	36
66	65	69
83	81	87
66	65	74
61	58	73
45	44	60
28	26	45
21	22	42
80	78	84
91	91	97
72	71	80
69	67	79
60	57	73
40	38	57
26	25	45
33	34	55
92	90	96
98	98	104
81	80	89
75	71	83
69	66	81
55	52	68
38	37	57
37	38	59
49	53	78
93	93	99
94	94	100
82	81	90
71	67	78
66	63	78
59	56	72
48	47	67
45	46	67
52	56	81
67	71	99
87	89	97
81	82	92
73	74	84
57	57	71
52	52	68
47	49	67
43	46	67
42	46	70
49	54	79
63	70	97
66	67	81
55	55	71
46	49	64
44	50	69
41	50	70
41	49	72
44	52	75
48	58	82
60	64	82
60	61	81
55	61	80
59	70	90
57	70	92
59	71	95
67	73	92
71	74	95
70	77	97
66	77	99
57	63	110
62	68	115
60	65	110
57	61	109
54	58	109
53	57	108
55	60	109
58	64	111
63	69	116
72	78	115
75	81	118
73	78	117
70	73	117
63	68	113
58	62	110
56	60	109
58	61	112
60	64	115
62	67	116
63	71	118
61	66	111
68	74	117
72	78	121
72	78	119
75	81	122
80	86	127
71	75	116
68	74	115
67	72	117
64	68	116
59	63	112
58	61	112
65	67	121
73	77	128
68	75	124
59	68	102
57	66	100
56	64	101
66	71	116
67	71	119
69	74	119
71	76	121
71	77	122
72	79	122
72	79	122
72	79	122
72	78	121
68	74	119
65	71	116
65	71	118
69	73	122
73	76	127
73	75	129
72	76	127
72	79	128
58	67	101
60	69	103
61	70	104
62	71	105
63	72	106
63	70	109
69	75	118
70	74	122
72	77	122
73	78	123
74	80	125
74	80	125
75	82	125
73	82	125
75	81	126
72	78	123
69	75	122
70	75	124
75	79	128
78	81	132
79	81	135
78	82	133
65	73	110
65	73	110
65	73	110
67	75	112
69	77	114
71	78	117
75	78	122
76	79	124
75	80	125
77	82	127
77	83	128
75	84	128
76	85	129
74	85	129
77	85	132
75	83	130
74	81	130
77	82	131
82	86	135
85	89	138
89	90	141
87	90	141
71	79	116
71	78	117
72	80	117
73	80	119
75	82	121
78	81	125
79	82	127
78	83	128
78	84	129
79	85	130
78	87	131
76	87	131
76	87	131
77	87	134
77	87	134
79	86	135
81	88	137
87	91	140
91	95	144
95	96	146
76	83	122
76	82	123
76	83	122
75	81	122
75	81	122
80	84	125
81	84	128
80	86	129
80	87	130
81	87	132
79	88	132
77	88	132
75	88	132
76	89	135
79	89	136
83	91	138
85	93	140
90	94	142
93	97	145
98	100	148
78	84	125
78	84	125
77	83	124
76	82	123
83	87	128
84	88	129
83	89	132
83	90	133
82	91	135
80	91	135
77	90	134
77	90	134
76	89	135
79	92	138
84	94	141
88	96	143
91	97	144
94	98	146
77	83	126
79	85	128
80	86	129
81	87	128
87	91	132
88	93	132
87	93	134
86	94	134
85	94	137
83	95	137
80	93	137
78	94	137
75	90	136
80	93	139
86	96	143
90	98	145
92	98	143
94	99	144
79	85	128
83	89	132
86	92	133
88	95	134
88	95	134
89	95	136
89	97	137
87	97	137
85	97	139
83	97	139
82	96	138
78	91	135
82	95	139
88	99	143
91	100	144
92	98	143
81	85	126
86	90	131
88	94	135
90	99	137
91	100	138
93	102	140
91	102	140
90	101	139
90	100	140
90	102	142
92	104	144
90	102	144
90	102	144
91	100	143
91	100	143
91	100	143
89	93	134
91	97	138
93	102	140
93	104	142
94	105	143
94	105	143
93	104	142
92	103	141
94	105	143
95	106	144
93	103	143
92	102	142
92	102	142
92	102	142
91	97	138
95	101	142
97	106	144
97	109	145
98	110	146
97	109	145
95	107	143
94	106	142
95	106	144
96	107	145
93	104	142
93	104	142
93	104	142
93	104	142
96	104	144
97	108	146
98	110	146
99	111	147
97	109	145
95	107	143
93	105	141
94	105	143
95	106	144
93	104	142
93	104	142
93	104	142
93	103	143
96	107	145
95	109	145
95	109	145
94	108	144
91	105	141
89	103	139
90	104	140
91	105	141
90	104	140
90	104	140
91	104	142
93	107	143
93	107	143
91	105	141
89	103	139
87	101	137
88	102	138
89	103	139
88	102	138
89	103	139
89	102	140
91	105	141
91	105	141
90	104	140
88	102	138
87	101	137
87	102	135
89	104	137
87	102	135
90	104	140
91	105	141
90	104	140
88	102	138
87	101	137
88	102	138
89	104	137
86	101	134
83	99	136
84	100	137
85	101	138
86	102	139
86	102	138
86	102	138
86	102	138
84	99	138
85	100	139
86	101	140
87	102	141
87	103	140
86	102	139
85	101	137
85	99	141
86	100	142
87	101	143
85	100	139
84	99	138
84	97	143
85	98	142
86	99	143
84	98	140
82	96	138
84	98	146
84	98	146
82	97	143
83	97	146
83	97	146
82	96	144
76	90	139
75	89	118
76	89	121
78	91	123
71	85	108
74	87	113
74	88	117
73	88	120
66	80	108
68	81	107
69	82	108
71	85	108
72	87	113
73	87	116
73	88	120
69	80	110
68	82	110
68	82	110
68	83	109
68	83	109
71	85	108
71	86	112
75	89	117
74	90	119
75	83	112
70	81	111
71	82	112
71	85	114
70	84	112
69	83	111
68	82	110
69	84	110
71	85	113
76	89	121
76	91	124
69	80	110
69	83	112
71	85	114
72	85	117
69	84	116
69	84	116
70	85	117
73	85	119
73	84	122
77	87	127
72	86	115
74	87	119
74	87	119
71	86	119
71	86	119
72	87	120
73	87	123
74	83	126
79	85	130
77	90	122
77	90	122
73	88	121
73	88	121
74	88	124
76	89	127
75	84	128
78	86	133
78	91	123
74	89	122
73	88	121
75	89	125
76	89	127
74	85	129
76	86	133
73	87	123
72	86	122
74	88	124
76	89	127
73	86	130
74	86	134
71	85	121
73	87	123
73	88	127
71	86	132
73	87	135
74	87	125
74	89	128
71	86	132
72	87	136
75	90	129
71	86	132
72	87	136
69	85	131
71	89	136
79	85	132
78	84	131
78	84	131
76	82	129
76	82	129
79	85	132
76	82	129
74	80	127
75	81	128
78	84	131
81	87	134
85	89	137
74	79	124
75	80	125
76	80	128
78	82	130
80	82	130
79	81	129
77	80	125
71	76	121
72	77	122
77	79	127
79	81	129
79	81	129
78	81	126
91	91	137
66	67	111
32	34	75
68	74	117
68	74	117
72	77	122
76	81	126
78	81	126
76	79	124
79	82	127
42	45	89
11	13	54
2	4	44
0	0	36
65	71	114
70	76	119
73	78	123
75	78	123
72	75	120
61	64	108
36	40	81
24	26	67
29	32	70
25	26	64
2	4	38
0	0	27
64	72	112
67	73	116
69	75	118
67	73	116
65	71	114
58	61	105
45	49	90
37	39	80
36	39	77
32	35	73
19	24	57
4	9	42
0	2	35
0	0	30
67	76	114
65	71	112
63	69	112
61	67	110
59	65	108
57	60	104
53	57	98
48	50	91
42	44	84
42	45	83
41	45	80
31	36	69
17	24	57
3	9	44
14	22	59
30	38	75
55	61	104
55	61	104
54	60	103
53	59	100
55	59	100
57	62	101
62	65	103
61	65	100
54	59	92
43	50	83
41	47	82
31	40	74
25	34	68
31	40	74
47	56	90
67	70	108
66	70	105
67	73	108
64	73	107
51	60	94
40	49	83
37	46	80
37	46	80
38	47	81
44	53	87
43	52	86
40	49	83
39	48	82
48	57	91
74	85	105
74	86	104
75	85	103
75	85	103
77	84	103
75	86	106
75	86	106
77	87	105
76	86	104
78	85	104
78	85	104
77	85	102
77	85	102
80	89	103
75	86	106
77	86	106
76	85	105
76	86	104
75	85	103
75	85	103
75	85	103
74	84	101
72	82	99
73	81	98
75	86	106
77	86	106
76	85	105
76	85	105
75	85	103
75	85	103
75	85	103
76	85	105
74	85	105
74	83	103
70	81	101
76	87	109
75	86	108
77	85	108
76	85	105
76	85	105
76	85	105
77	88	110
74	86	110
73	83	107
68	80	104
76	87	109
78	86	109
77	85	108
77	85	108
75	86	108
71	82	109
69	80	108
68	79	107
70	81	109
73	84	112
76	88	112
77	87	111
76	86	110
75	85	109
74	84	108
71	82	110
71	81	111
72	82	112
72	82	112
72	82	112
77	87	111
76	86	110
75	85	109
74	83	110
73	83	113
73	82	115
72	81	114
72	81	114
71	80	113
76	87	114
74	85	112
75	84	111
75	83	112
76	85	118
75	84	118
73	82	116
72	81	115
71	80	114
72	81	115
76	87	114
77	86	113
76	84	113
81	88	121
77	86	120
77	83	118
73	82	116
74	80	115
73	82	116
77	88	116
79	87	117
83	89	124
81	87	124
81	84	122
77	83	120
78	82	117
77	83	118
80	91	119
82	90	120
85	89	124
84	87	125
83	86	124
82	85	123
81	85	120
82	86	121
83	88	121
84	92	122
86	90	125
87	88	126
87	89	124
86	88	123
86	88	123
86	88	123
86	88	122
84	93	126
83	89	124
86	90	125
86	90	125
86	91	124
86	90	125
85	90	123
84	89	122
84	93	126
84	93	126
84	93	126
84	94	124
84	93	126
83	93	123
82	92	122
81	91	121
87	98	128
86	97	127
86	97	127
85	96	126
85	96	126
85	96	126
85	96	126
94	103	136
92	101	134
91	100	133
91	100	133
91	100	133
92	101	134
93	102	135
98	107	140
96	105	138
96	105	138
97	106	139
99	108	141
101	110	143
103	112	145
103	112	145
101	110	143
101	110	143
103	112	145
105	114	147
107	116	149
107	116	149
106	115	148
106	115	148
107	116	149
109	118	151
110	119	152
111	120	153
111	117	152
112	118	153
112	118	153
113	119	154
113	119	154
116	122	157
116	122	157
113	119	154
113	119	154
113	119	154
113	119	154
115	121	156
115	121	156
114	120	155
117	123	158
120	126	161
116	122	157
118	124	159
117	123	158
120	126	161
122	128	163
119	125	160
121	127	162
121	127	162
123	126	164
125	128	166
122	125	163
124	127	165
124	127	165
121	124	162
123	126	164
121	124	162
122	125	163
122	125	163
119	122	160
120	123	161
121	124	162
121	124	162
121	124	162
118	121	159
122	125	163
123	126	164
122	125	163
120	123	161
122	122	162
123	123	163
123	123	163
121	121	161
117	117	157
120	119	161
120	119	161
118	117	159
115	114	156
120	121	165
117	118	162
111	112	156
109	110	154
117	117	163
111	111	157
107	110	155
109	112	157
109	112	157
107	110	155
109	112	157
108	111	156
106	109	154
108	111	156
105	108	153
106	109	154
102	107	152
103	106	151
103	106	151
99	104	149
99	104	149
97	102	147
98	103	148
95	100	145
90	95	140
90	96	141
88	94	139
86	92	137
84	90	135
77	83	128
76	82	127
78	84	131
77	83	130
75	83	120
76	79	117
72	74	109
67	69	104
68	68	104
62	62	98
57	55	91
51	49	85
49	44	83
38	34	70
35	31	67
34	29	68
24	19	58
24	19	58
25	17	58
26	18	59
41	36	75
40	34	75
40	32	73
40	32	73
68	62	103
68	61	104
66	57	100
65	56	99
71	61	104
77	70	113
78	71	114
77	68	111
76	66	112
81	70	116
77	70	113
78	71	116
77	67	113
76	66	113
77	67	114
79	68	118
79	76	122
78	72	121
75	68	119
73	66	117
73	65	118
75	76	126
77	77	131
77	76	132
74	72	131
70	68	127
67	64	120
70	74	125
73	76	131
74	76	134
73	74	135
71	72	133
68	66	125
70	74	127
71	74	129
71	73	131
70	71	131
71	69	129
71	69	129
66	70	123
66	69	124
72	70	130
71	68	130
70	67	129
70	66	131
58	67	101
67	75	112
65	73	110
74	82	119
72	79	118
77	84	123
77	83	124
78	84	125
78	84	125
80	86	129
79	85	128
78	84	127
83	89	130
81	87	128
77	83	126
85	90	129
82	87	126
78	82	123
95	101	138
88	93	132
85	90	129
82	87	126
93	100	139
88	95	134
86	93	132
82	88	129
90	99	137
85	92	131
82	91	129
81	87	128
90	99	137
86	97	135
78	86	126
75	85	125
77	84	127
88	99	137
83	95	135
75	85	125
72	84	124
74	83	126
88	100	140
82	96	138
78	90	132
75	89	131
76	87	131
88	102	144
84	98	140
82	96	138
81	95	137
78	91	135
85	101	143
84	100	143
83	99	142
79	95	138
79	95	138
78	93	139
84	100	142
82	98	141
81	97	140
78	94	137
80	95	141
81	96	142
82	95	139
80	93	139
79	92	138
77	90	136
81	93	141
85	97	145
80	93	137
79	92	136
78	91	137
77	90	136
78	90	138
81	93	141
85	97	145
83	93	140
83	93	140
83	93	141
83	93	141
85	95	143
87	97	145
89	98	148
85	95	142
86	96	143
87	97	145
87	97	145
91	101	149
91	101	149
91	100	150
85	93	140
86	93	142
86	93	142
87	94	143
87	94	143
91	98	148
92	99	149
92	98	151
82	89	138
82	89	139
82	89	139
82	89	139
82	89	139
86	92	145
88	94	147
89	94	149
79	83	136
77	83	136
78	84	137
80	85	140
82	87	142
82	89	146
77	84	141
76	84	121
75	83	120
80	85	118
79	84	117
78	82	117
76	79	117
72	78	107
76	80	109
77	80	111
76	78	112
75	77	111
72	74	109
66	71	96
67	71	99
69	73	101
71	75	104
73	77	106
73	74	108
71	72	106
68	68	104
54	59	84
50	55	80
53	58	83
61	64	92
68	71	99
70	72	102
69	71	101
75	74	108
67	66	100
57	55	91
53	63	93
53	60	87
48	53	78
40	45	70
38	42	70
43	46	74
49	51	81
52	54	84
52	54	85
45	44	78
41	40	74
38	34	70
64	75	107
57	68	100
53	63	93
46	54	83
39	46	73
28	35	62
21	27	56
23	27	56
26	30	59
30	32	63
31	32	66
20	19	53
21	19	55
24	19	58
59	69	99
52	60	89
47	53	82
36	42	71
29	35	64
28	32	61
28	31	62
30	31	65
30	31	65
31	29	65
35	32	71
41	36	75
62	70	100
57	65	95
53	61	91
52	57	88
50	55	88
50	52	86
49	49	85
56	53	92
61	58	97
68	62	103
70	78	108
70	78	108
70	75	108
67	72	105
66	68	103
64	65	103
63	62	101
70	66	107
77	70	113
73	79	114
71	77	112
71	74	112
72	73	111
67	66	106
72	68	110
77	70	113
75	81	118
78	80	120
75	77	118
78	77	121
80	77	122
79	76	122
76	82	123
74	80	123
74	76	124
75	76	126
69	75	122
70	74	125
81	85	136
80	84	135
75	79	130
75	79	130
75	79	132
74	78	131
70	82	124
71	80	123
70	79	123
74	79	128
74	78	127
72	75	126
71	74	125
75	83	123
74	82	122
72	80	120
71	79	119
70	77	120
69	73	121
68	72	120
68	72	120
68	72	120
75	83	120
74	81	120
72	79	118
69	76	115
67	74	113
66	72	113
61	64	108
61	64	109
62	65	110
62	67	112
76	79	117
73	76	114
69	71	111
65	67	107
62	64	104
60	62	102
54	58	99
54	58	99
55	59	100
60	64	105
67	69	104
62	63	101
56	57	95
53	52	91
49	50	88
46	48	88
44	46	86
45	47	87
48	53	92
62	62	98
58	55	94
51	48	87
46	43	82
43	40	79
34	35	73
28	31	69
27	29	69
33	35	75
49	44	83
44	39	78
37	32	71
31	26	65
27	26	65
14	15	53
1	1	41
0	0	39
34	29	68
32	27	66
32	24	64
28	23	62
30	29	69
23	23	63
16	16	56
12	12	52
26	18	59
29	19	61
30	22	63
28	24	66
29	27	69
31	29	71
30	28	70
40	32	73
45	35	77
49	40	83
39	34	79
41	38	84
45	42	88
45	42	88
71	61	104
75	65	111
72	63	113
66	60	109
61	55	104
58	52	101
81	70	116
84	74	121
84	75	126
76	69	120
68	60	113
64	56	109
79	68	118
77	67	120
76	66	119
74	65	121
73	65	118
72	63	119
78	69	125
81	75	130
67	64	120
68	65	121
71	68	124
68	66	125
69	67	126
70	68	127
71	69	129
71	68	130
71	68	130
71	67	132
70	66	131
74	92	139
79	97	144
83	101	148
85	103	150
87	105	152
84	100	146
88	104	150
90	106	152
92	108	154
95	111	157
97	113	159
102	118	164
104	120	166
105	121	167
103	119	165
99	115	161
96	112	158
94	110	156
94	111	154
100	117	156
99	117	154
97	115	152
95	113	150
94	110	147
91	107	153
93	110	153
97	113	159
99	116	159
103	119	165
105	122	165
107	123	169
106	123	166
102	118	164
98	115	158
95	111	157
96	112	155
102	119	158
101	119	156
101	117	154
99	115	152
96	112	149
95	111	153
98	114	157
101	117	159
105	121	164
107	123	165
109	125	168
108	124	166
105	121	164
101	117	159
98	114	157
97	113	155
105	120	159
104	120	157
104	117	155
102	115	153
100	113	151
102	119	158
108	124	166
109	126	165
110	126	168
109	126	165
105	121	163
102	119	158
100	116	158
102	117	156
107	120	158
106	119	157
105	118	156
103	116	154
103	114	152
113	129	166
113	128	167
110	126	163
107	122	161
104	120	157
104	119	158
104	120	157
107	120	158
108	119	157
107	118	156
105	116	154
105	114	152
103	112	150
113	129	166
110	126	163
106	121	160
104	120	157
105	120	159
108	121	159
109	120	158
108	119	157
107	118	156
105	116	154
105	114	152
103	112	150
107	119	161
107	119	159
107	119	161
108	120	160
108	119	157
105	116	154
103	114	152
102	113	151
102	113	151
103	114	152
108	120	162
109	121	163
109	121	163
108	118	158
106	117	155
103	114	152
102	113	151
102	113	151
102	113	151
110	122	164
109	119	159
106	117	155
102	113	151
101	112	150
101	112	150
101	112	150
101	112	150
109	119	159
106	117	155
102	113	151
100	111	149
100	111	149
101	112	150
100	111	149
102	113	151
99	110	148
99	110	148
99	110	148
99	110	148
98	109	147
98	109	147
99	110	148
99	110	148
98	109	147
98	109	147
98	109	147
98	109	147
98	109	147
63	69	82
64	70	83
63	71	84
66	70	81
68	72	83
69	75	88
69	77	90
69	77	90
65	74	87
66	75	88
67	79	91
67	78	92
27	29	39
26	31	40
27	32	41
37	44	53
35	42	51
38	47	57
49	58	68
55	65	75
55	65	75
58	68	78
62	71	85
6	8	16
5	7	15
14	17	25
16	19	27
20	25	34
28	33	42
32	39	48
33	40	49
35	44	53
41	50	60
14	15	19
18	19	23
26	29	34
33	36	41
30	33	41
25	28	36
21	27	34
20	26	33
17	24	33
29	26	28
50	49	53
63	62	66
52	52	58
39	39	45
34	37	42
29	32	37
17	22	31
60	57	59
80	79	83
70	69	73
55	55	61
54	54	60
46	49	54
32	34	44
91	90	94
93	91	97
78	77	86
63	62	71
52	51	60
42	44	54
91	90	99
80	79	89
70	69	79
63	62	72
55	57	68
82	82	94
77	77	89
76	76	90
71	74	88
84	84	100
85	85	103
82	86	104
85	89	108
83	90	109
81	89	112
73	85	139
72	82	136
68	81	133
70	81	133
80	87	144
78	87	144
71	78	135
70	80	134
72	79	134
69	80	132
69	77	130
78	85	142
78	85	142
76	83	140
73	81	140
75	82	139
63	70	127
64	71	126
67	72	127
65	73	126
67	73	126
72	79	134
73	80	135
72	79	134
70	77	134
68	75	130
62	68	121
62	68	121
65	69	122
63	70	120
65	69	120
71	79	132
70	78	131
66	74	127
65	71	124
63	67	118
62	67	116
62	66	115
61	66	115
62	66	115
73	80	129
72	79	128
67	74	124
63	70	119
61	65	113
59	63	111
60	62	110
58	63	108
60	63	108
72	80	127
65	73	120
61	67	114
63	66	111
61	64	108
61	61	107
59	62	106
61	62	106
71	77	122
63	69	114
57	63	106
62	63	107
58	60	101
55	54	98
51	53	94
51	50	92
60	67	110
53	59	102
53	55	96
49	48	90
42	40	82
35	34	76
30	29	69
45	51	94
37	40	84
36	35	77
29	27	69
21	17	59
9	7	49
7	3	45
20	23	67
18	15	60
19	14	59
17	12	57
17	12	57
20	15	60
16	16	64
16	12	61
21	15	62
24	18	65
29	23	70
32	26	73
35	29	76
28	23	74
33	26	77
38	31	82
42	35	86
45	38	89
45	38	89
44	38	91
49	43	96
54	48	101
60	54	109
63	57	112
65	58	115
67	60	117
71	64	121
75	68	125
79	72	129
81	75	134
82	76	135
83	77	136
84	78	137
81	75	140
83	77	142
84	78	143
85	79	144
79	73	144
78	72	143
77	71	142
76	72	143
74	70	142
